1.000291601866251989e+00 0.000000000000000000e+00
1.025298891912908239e+00 0.000000000000000000e+00
1.050931364210730745e+00 0.000000000000000000e+00
1.077204648315999158e+00 0.000000000000000000e+00
1.104134764523899026e+00 0.000000000000000000e+00
1.131738133636996269e+00 0.000000000000000000e+00
1.160031586977921192e+00 0.000000000000000000e+00
1.189032376652368939e+00 0.000000000000000000e+00
1.218758186068678251e+00 0.000000000000000000e+00
1.249227140720394758e+00 0.000000000000000000e+00
1.280457819238404626e+00 0.000000000000000000e+00
1.312469264719364759e+00 0.000000000000000000e+00
1.345280996337348656e+00 0.000000000000000000e+00
1.378913021245782300e+00 0.000000000000000000e+00
1.413385846776926691e+00 0.000000000000000000e+00
1.448720492946349747e+00 0.000000000000000000e+00
1.484938505270008369e+00 0.000000000000000000e+00
1.522061967901758406e+00 0.000000000000000000e+00
1.560113517099302349e+00 0.000000000000000000e+00
1.599116355026784619e+00 0.000000000000000000e+00
1.639094263902454163e+00 0.000000000000000000e+00
1.680071620500015239e+00 0.000000000000000000e+00
1.722073411012515320e+00 0.000000000000000000e+00
1.765125246287828187e+00 0.000000000000000000e+00
1.809253377445023903e+00 0.000000000000000000e+00
1.854484711881149162e+00 0.000000000000000000e+00
1.900846829678177530e+00 0.000000000000000000e+00
1.948368000420131807e+00 0.000000000000000000e+00
1.997077200430635191e+00 0.000000000000000000e+00
2.047004130441400616e+00 0.000000000000000000e+00
2.098179233702435642e+00 0.000000000000000000e+00
2.150633714544996078e+00 0.000000000000000000e+00
2.204399557408620591e+00 0.000000000000000000e+00
2.259509546343836384e+00 0.000000000000000000e+00
2.315997285002431738e+00 0.000000000000000000e+00
2.373897217127492354e+00 0.000000000000000000e+00
2.433244647555679485e+00 0.000000000000000000e+00
2.494075763744571184e+00 0.000000000000000000e+00
2.556427657838185485e+00 0.000000000000000000e+00
2.620338349284140111e+00 0.000000000000000000e+00
2.685846808016243425e+00 0.000000000000000000e+00
2.752992978216649345e+00 0.000000000000000000e+00
2.821817802672065056e+00 0.000000000000000000e+00
2.892363247738866328e+00 0.000000000000000000e+00
2.964672328932338008e+00 0.000000000000000000e+00
3.038789137155646358e+00 0.000000000000000000e+00
3.114758865584537073e+00 0.000000000000000000e+00
3.192627837224150777e+00 0.000000000000000000e+00
3.272443533154754114e+00 0.000000000000000000e+00
3.354254621483622856e+00 0.000000000000000000e+00
3.438110987020713161e+00 0.000000000000000000e+00
3.524063761696230923e+00 0.000000000000000000e+00
3.612165355738636396e+00 0.000000000000000000e+00
3.702469489632101762e+00 0.000000000000000000e+00
3.795031226872904284e+00 0.000000000000000000e+00
3.889907007544727069e+00 0.000000000000000000e+00
3.987154682733344835e+00 0.000000000000000000e+00
4.086833549801678345e+00 0.000000000000000000e+00
4.189004388546719859e+00 0.000000000000000000e+00
4.293729498260387523e+00 0.000000000000000000e+00
4.401072735716897277e+00 0.000000000000000000e+00
4.511099554109819110e+00 0.000000000000000000e+00
4.623877042962564410e+00 0.000000000000000000e+00
4.739473969036628986e+00 0.000000000000000000e+00
4.857960818262544223e+00 0.000000000000000000e+00
4.979409838719107029e+00 6.348408888542973102e-277
5.103895084687083639e+00 4.527480264243060384e-269
5.231492461804260863e+00 1.903410261618749075e-261
5.362279773349367673e+00 7.831350906841478262e-254
5.496336767683100533e+00 1.135448873049570690e-246
5.633745186875177779e+00 1.088768131692929458e-239
5.774588816547056247e+00 7.018464998205836511e-233
5.918953536960732897e+00 2.232753052239694475e-226
6.066927375384749688e+00 5.606973655725668226e-220
6.218600559769368097e+00 8.105954407571345431e-214
6.374065573763601833e+00 7.811047901573743712e-208
6.533417213107692412e+00 5.370209860437195550e-202
6.696752643435383234e+00 2.111988564361570080e-196
6.864171459521267060e+00 6.396521625114139148e-191
7.035775746009298004e+00 1.184269294043076428e-185
7.211670139659529966e+00 1.562998622647461183e-180
7.391961893151018259e+00 1.378543869574386186e-175
7.576760940479792872e+00 1.393365874732207354e-170
7.766179963991787005e+00 8.197847429339000889e-166
7.960334463091579771e+00 2.781807534611451047e-161
8.159342824668870620e+00 6.571064370435943185e-157
8.363326395285589854e+00 1.121318153905752711e-152
8.572409555167727291e+00 1.398249012916820255e-148
8.786719794046922161e+00 1.313242094663682681e-144
9.006387788898093660e+00 2.041041557643733981e-140
9.231547483620545336e+00 2.876117947530477161e-136
9.462336170711056482e+00 1.856405202702142953e-132
9.698894574978833560e+00 7.677681206286634580e-129
9.941366939353303067e+00 1.848367462749581634e-125
1.018990111283713418e+01 3.604575863219648718e-122
1.044464864065806076e+01 5.698337892025253259e-119
1.070576485667451294e+01 7.068767435303076974e-116
1.097340897809137417e+01 6.984362867313296778e-113
1.124774420254365737e+01 5.558445982944509605e-110
1.152893780760724951e+01 3.599341222471589640e-107
1.181716125279742968e+01 1.970697779518702580e-104
1.211259028411736338e+01 8.776525892862628440e-102
1.241540504122029809e+01 3.203683821651496837e-99
1.272579016725080336e+01 9.689733539806239052e-97
1.304393492143207212e+01 2.456148872523545068e-94
1.337003329446787525e+01 5.173346431624155849e-92
1.370428412682957031e+01 9.231175881661755327e-90
1.404689123000030904e+01 1.416409813145440067e-87
1.439806351075031365e+01 1.811515343571309013e-85
1.475801509851906879e+01 1.980490399177475001e-83
1.512696547598204688e+01 1.862960731092192551e-81
1.550513961288159592e+01 1.509092571427004526e-79
1.589276810320363431e+01 1.071499692203637616e-77
1.629008730578372521e+01 6.644090820655579362e-76
1.669733948842831595e+01 3.601106360903645045e-74
1.711477297563902411e+01 1.734376787028009607e-72
1.754264230002999625e+01 7.401548062454668965e-71
1.798120835753074687e+01 2.783433163864032893e-69
1.843073856646901376e+01 9.646223697379513959e-68
1.889150703063073777e+01 3.035134345162122975e-66
1.936379470639650435e+01 8.507835118612504661e-65
1.984788957405641341e+01 3.337816183082704056e-62
2.034408681340782366e+01 2.420263140894189477e-60
2.085268898374301472e+01 3.639562069492504393e-59
2.137400620833658849e+01 4.860320434967683902e-58
2.190835636354499982e+01 7.800558061615812744e-57
2.245606527263362295e+01 1.416180604539396586e-55
2.301746690444945997e+01 1.235232970688350120e-54
2.359290357706069585e+01 1.962027268052870556e-53
2.418272616648721041e+01 4.734322197015562170e-52
2.478729432064939076e+01 3.677414146028256276e-51
2.540697667866562171e+01 1.422194783093040696e-50
2.604215109563226349e+01 5.756483997280741462e-50
2.669320487302307043e+01 5.687750686682038683e-49
2.736053499484864204e+01 8.288431004816214484e-48
2.804454836971985543e+01 1.435325879797388477e-46
2.874566207896284808e+01 1.166710464569188198e-45
2.946430363093692151e+01 7.033445335500292664e-45
3.020091122171033859e+01 6.308652710028033599e-44
3.095593400225309466e+01 7.870680666801771883e-43
3.172983235230941546e+01 2.701276075594868864e-42
3.252307816111714800e+01 2.576628515759226725e-41
3.333615511514507546e+01 4.182634819652497662e-41
3.416955899302370625e+01 6.706778632602465302e-41
3.502379796784929056e+01 1.062294724880358515e-40
3.589939291704553170e+01 1.662125082120157857e-40
3.679687773997166289e+01 2.569462634648630646e-40
3.771679968347095269e+01 3.925240637523955121e-40
3.865971967555772437e+01 5.923970710296904691e-40
3.962621266744666571e+01 8.913516493142941140e-40
4.061686798413282418e+01 1.403411823999637440e-39
4.163228968373614691e+01 2.377637975098371750e-39
4.267309692582954028e+01 3.737921796275890736e-39
4.373992434897527914e+01 5.753987313289129373e-39
4.483342245769965473e+01 1.098021630955669015e-38
4.595425801914214503e+01 2.950848844822958025e-38
4.710311446962069226e+01 1.388713149634250209e-37
4.828069233136120886e+01 3.862463135813310024e-37
4.948770963964523162e+01 9.937962424195710130e-37
5.072490238063635815e+01 2.684272738719217445e-36
5.199302494015226728e+01 5.772484284743557451e-36
5.329285056365606721e+01 1.219846799916513010e-35
5.462517182774745805e+01 2.113494255581019881e-35
5.599080112344115179e+01 3.556814130258304823e-35
5.739057115152717614e+01 5.826594057721111595e-35
5.882533543031534862e+01 1.024112740971753898e-34
6.029596881607322700e+01 1.792897107939675448e-34
6.180336803647505661e+01 3.071195426264776976e-34
6.334845223738692255e+01 4.961244770073261901e-34
6.493216354332159312e+01 7.985369652733069692e-34
6.655546763190461945e+01 1.262495054028716906e-33
6.821935432270224453e+01 1.952002572809052319e-33
6.992483818076979674e+01 2.995442886989448310e-33
7.167295913528901963e+01 4.554352787719681064e-33
7.346478311367124547e+01 6.832315073029438560e-33
7.530140269151303301e+01 1.023787341238658757e-32
7.718393775880085173e+01 1.500887130333700248e-32
7.911353620277087373e+01 2.174024228950437391e-32
8.109137460784013740e+01 3.120998314364600708e-32
8.311865897303614759e+01 4.436840397768178322e-32
8.519662544736203813e+01 6.308150145946084020e-32
8.732654108354607558e+01 8.847676869260257903e-32
8.950970461063474204e+01 1.230185929385560727e-31
9.174744722590058643e+01 1.697227828918168251e-31
9.404113340654809861e+01 2.321540350261504855e-31
9.639216174171180285e+01 3.149527999213732632e-31
9.880196578525458051e+01 4.235687637182141234e-31
1.012720149298859553e+02 5.650458194093216971e-31
1.038038153031330921e+02 7.478207993561177484e-31
1.063989106857114137e+02 9.820837587985649491e-31
1.090588834528541753e+02 1.279889428501424868e-30
1.117853555391755407e+02 1.655358298699255106e-30
1.145799894276549225e+02 2.124849109150372881e-30
1.174444891633462902e+02 2.707070114475929805e-30
1.203806013924299236e+02 3.423120938435664291e-30
1.233901164272406703e+02 4.296446204374415165e-30
1.264748693379216604e+02 5.352670953368448712e-30
1.296367410713696984e+02 6.619293421495803269e-30
1.328776595981539117e+02 8.125204445963550128e-30
1.361996010881077268e+02 9.900011892471900933e-30
1.396045911153104271e+02 1.197314672384005002e-29
1.430947058931931792e+02 1.437274209671969727e-29
1.466720735405229732e+02 1.712428224096486803e-29
1.503388753790360681e+02 2.024903922766087519e-29
1.540973472635119208e+02 2.376233311187833971e-29
1.579497809450997181e+02 2.767167405848373253e-29
1.618985254687272004e+02 3.197487120116088703e-29
1.659459886054453364e+02 3.665821489506892611e-29
1.700946383205814811e+02 4.169486218376110434e-29
1.743470042785959606e+02 4.704357019430892643e-29
1.787056793855608703e+02 5.264792954195901262e-29
1.831733213701998579e+02 5.843624132092216410e-29
1.877526544044548302e+02 6.432216319996181106e-29
1.924464707645661861e+02 7.020621312383491045e-29
1.972576325336803507e+02 7.597816979813683825e-29
2.021890733470223438e+02 8.152034644602667182e-29
2.072438001806978605e+02 8.671164105021382105e-29
2.124248951852153198e+02 9.143219494359764047e-29
2.177355175648456509e+02 9.556842599405771353e-29
2.231789055039667744e+02 9.901814643305129207e-29
2.287583781415659132e+02 1.016954417368657675e-28
2.344773375951050411e+02 1.035349765314848267e-28
2.403392710349826586e+02 1.044954167469604624e-28
2.463477528108571732e+02 1.045617058604398140e-28
2.525064466311286253e+02 1.037460077404843172e-28
2.588191077969068488e+02 1.020872253454650299e-28
