       1214.5502   1.8052140e-13
       1214.7123   1.8965627e-13
       1214.8744   1.9879235e-13
       1215.0000   2.0587257e-13
       1215.0365   2.0792966e-13
       1215.1986   2.1838300e-13
       1215.3608   2.2892793e-13
       1215.5230   2.3947428e-13
       1215.6852   2.5031781e-13
       1215.8475   2.6242533e-13
       1216.0097   2.7453445e-13
       1216.1720   2.8664520e-13
       1216.3343   2.9952131e-13
       1216.4966   3.1335624e-13
       1216.6590   3.2719302e-13
       1216.8213   3.4103164e-13
       1216.9837   3.5619314e-13
       1217.1461   3.7192866e-13
       1217.3086   3.8766627e-13
       1217.4710   4.0340599e-13
       1217.6335   4.2112268e-13
       1217.7960   4.3894160e-13
       1217.9585   4.5676289e-13
       1218.1210   4.7505315e-13
       1218.2836   4.9514564e-13
       1218.4462   5.1524081e-13
       1218.6088   5.3533866e-13
       1218.7714   5.5657406e-13
       1218.9340   5.7914519e-13
       1219.0967   6.0171933e-13
       1219.2594   6.2429648e-13
       1219.4221   6.4878932e-13
       1219.5849   6.7405198e-13
       1219.7476   6.9931801e-13
       1219.9104   7.2458740e-13
       1220.0732   7.5266751e-13
       1220.2360   7.8084442e-13
       1220.3988   8.0902510e-13
       1220.5617   8.3790443e-13
       1220.7246   8.6922418e-13
       1220.8875   9.0054811e-13
       1221.0504   9.3187622e-13
       1221.2134   9.6481319e-13
       1221.3764   9.9952172e-13
       1221.5394   1.0342349e-12
       1221.7024   1.0689527e-12
       1221.8654   1.1063185e-12
       1222.0285   1.1446674e-12
       1222.1915   1.1830214e-12
       1222.3547   1.2213806e-12
       1222.5178   1.2635621e-12
       1222.6809   1.3058117e-12
       1222.8441   1.3480669e-12
       1223.0073   1.3913142e-12
       1223.1705   1.4377268e-12
       1223.3337   1.4841457e-12
       1223.4970   1.5305708e-12
       1223.6603   1.5791762e-12
       1225.0000   2.0256642e-12
       1235.0000   9.0133666e-12
       1245.0000   2.5775685e-11
       1255.0000   5.6629854e-11
       1265.0000   1.0507002e-10
       1275.0000   1.7357565e-10
       1285.0000   2.6414888e-10
       1295.0000   3.7934252e-10
       1305.0000   5.1758888e-10
       1315.0000   6.7346097e-10
       1325.0000   8.5217919e-10
       1335.0000   1.0535823e-09
       1345.0000   1.2758492e-09
       1355.0000   1.5185037e-09
       1365.0000   1.7796409e-09
       1375.0000   2.0585958e-09
       1385.0000   2.3562106e-09
       1395.0000   2.6776280e-09
       1405.0000   3.0640953e-09
       1415.0000   3.5333794e-09
       1425.0000   3.9758123e-09
       1435.0000   4.3881488e-09
       1442.0000   4.6896184e-09
       1447.0000   4.9149258e-09
       1455.0000   5.2925591e-09
       1465.0000   5.7905258e-09
       1475.0000   6.3168114e-09
       1485.0000   6.8747259e-09
       1495.0000   7.4634650e-09
       1505.0000   8.0863839e-09
       1512.0000   8.5404245e-09
       1517.0000   8.8725261e-09
       1525.0000   9.4193874e-09
       1535.0000   1.0139710e-08
       1545.0000   1.0911443e-08
       1555.0000   1.1692180e-08
       1565.0000   1.2491589e-08
       1575.0000   1.3359804e-08
       1585.0000   1.4274025e-08
       1595.0000   1.5219506e-08
       1605.0000   1.6202775e-08
       1615.0000   1.7232210e-08
       1625.0000   1.8316136e-08
       1635.0000   1.9519971e-08
       1635.0151   1.9521943e-08
       1635.2332   1.9550731e-08
       1635.4514   1.9579740e-08
       1635.6696   1.9608754e-08
       1635.8879   1.9637771e-08
       1636.1061   1.9667241e-08
       1636.3244   1.9696806e-08
       1636.5428   1.9726376e-08
       1636.7611   1.9755995e-08
       1636.9795   1.9786132e-08
